employee_id,month,department,age,tenure_years,comp_ratio,satisfaction,performance,engagement,bls_energy_index,attrition
59,3,Operations,24,0.8,0.9,2.45,2.16,2.4,99.54,0
60,3,Operations,25,8.1,1.11,4.27,4.13,3.76,99.54,0
61,3,Operations,27,2.6,1.1,2.98,2.78,2.91,99.54,0
62,3,Operations,30,7.7,1.27,2.41,3.47,3.18,99.54,0
63,3,Operations,24,21.7,1.37,3.08,2.83,3.16,99.54,0
64,3,Operations,41,4.7,1.03,3.79,4.12,3.59,99.54,0
67,3,Operations,48,6.2,0.91,1.71,2.42,3.52,99.54,0
68,3,Operations,39,1.6,1.0,3.64,2.92,3.63,99.54,0
69,3,Operations,49,0.8,0.95,2.63,3.2,5.0,99.54,1
70,3,Operations,43,11.7,1.26,3.44,3.08,3.33,99.54,0
71,3,Operations,35,6.2,1.18,3.78,3.0,4.07,99.54,0
72,3,Operations,29,3.4,0.81,1.98,2.15,4.62,99.54,0
73,3,Operations,29,11.7,0.93,3.01,4.89,4.06,99.54,0
74,3,Operations,35,9.9,1.01,3.64,3.14,4.27,99.54,0
75,3,Operations,44,1.9,0.94,5.0,2.52,3.27,99.54,0
76,3,Operations,62,2.0,1.06,4.58,3.29,3.95,99.54,0
79,3,Operations,48,12.7,1.24,2.63,3.69,4.2,99.54,0
80,3,Operations,56,6.9,1.22,3.46,2.99,3.35,99.54,0
81,3,Engineering,57,2.9,0.9,3.76,3.24,3.34,99.54,0
82,3,Engineering,36,3.2,0.94,3.78,3.33,2.93,99.54,0
84,3,Engineering,53,5.4,0.77,3.15,2.45,4.23,99.54,0
85,3,Engineering,52,3.8,0.94,4.8,2.34,3.95,99.54,0
86,3,Engineering,52,4.7,0.91,2.39,2.9,3.49,99.54,0
87,3,Engineering,62,20.5,1.32,3.19,4.09,3.42,99.54,0
88,3,Engineering,55,14.0,1.38,2.22,3.58,3.18,99.54,0
89,3,Engineering,50,3.3,0.99,2.35,3.7,3.94,99.54,0
90,3,Engineering,32,1.5,0.9,3.7,2.77,4.08,99.54,0
91,3,Engineering,39,7.6,1.18,1.68,4.33,5.0,99.54,0
92,3,Engineering,34,5.1,1.0,3.41,2.42,4.15,99.54,0
93,3,Engineering,36,3.4,1.16,3.64,2.96,3.71,99.54,0
94,3,Engineering,45,17.2,1.36,4.93,3.08,4.8,99.54,0
95,3,Engineering,25,1.3,0.92,3.78,4.05,3.61,99.54,0
96,3,Engineering,61,2.9,0.88,3.27,2.01,2.83,99.54,0
97,3,Engineering,59,7.1,0.9,3.6,2.7,3.01,99.54,0
98,3,Engineering,35,1.2,1.17,3.8,3.08,4.29,99.54,0
99,3,Engineering,42,4.2,0.95,2.96,3.75,4.7,99.54,0
101,3,Engineering,24,7.9,0.98,3.35,3.98,3.65,99.54,0
103,3,Engineering,39,0.8,0.93,3.51,3.05,3.07,99.54,0
104,3,Engineering,36,4.3,0.94,3.39,3.99,2.43,99.54,0
105,3,Engineering,42,3.2,1.14,4.06,2.4,3.13,99.54,0
106,3,Engineering,51,1.0,0.97,3.68,3.31,4.27,99.54,0
107,3,Engineering,24,1.1,0.78,4.59,2.49,2.68,99.54,0
108,3,Engineering,23,1.4,1.13,3.23,2.57,3.81,99.54,0
109,3,Engineering,59,10.7,1.47,4.42,2.56,4.31,99.54,0
110,3,Engineering,54,5.4,1.19,4.17,3.65,4.0,99.54,0
111,3,Engineering,36,0.8,0.81,4.92,4.41,4.62,99.54,0
112,3,Engineering,58,6.0,1.08,2.63,3.48,3.84,99.54,0
114,3,Engineering,58,6.0,0.96,2.82,2.32,4.11,99.54,0
115,3,Engineering,49,4.1,1.05,4.22,3.92,3.82,99.54,0
116,3,Engineering,47,18.2,1.45,4.52,3.97,3.72,99.54,0
117,3,Engineering,62,8.3,1.14,3.0,3.38,3.5,99.54,0
118,3,Engineering,26,5.9,1.04,3.75,2.4,3.51,99.54,0
119,3,Engineering,30,35.3,1.83,1.72,1.9,3.82,99.54,0
120,3,Engineering,38,5.9,1.04,3.97,4.29,3.12,99.54,0
121,3,Engineering,59,3.0,0.89,4.55,4.49,3.6,99.54,0
122,3,Engineering,62,1.2,1.09,3.54,3.46,5.0,99.54,0
123,3,Engineering,46,3.6,1.07,3.15,3.84,3.82,99.54,0
125,3,Engineering,26,20.4,1.43,4.29,2.26,3.56,99.54,0
126,3,Engineering,41,5.0,1.01,4.06,3.24,2.66,99.54,0
127,3,Engineering,27,5.0,1.01,3.38,3.36,4.37,99.54,0
128,3,Engineering,62,4.3,0.93,4.72,2.9,2.3,99.54,0
129,3,Engineering,56,7.0,1.02,3.48,2.98,4.43,99.54,0
130,3,Engineering,46,14.5,1.26,3.8,3.27,3.71,99.54,0
131,3,Engineering,31,6.9,1.26,2.52,3.25,3.15,99.54,0
132,3,Engineering,30,4.0,1.03,4.37,4.01,4.66,99.54,0
133,3,Engineering,44,4.0,0.82,2.67,3.28,3.46,99.54,0
134,3,Engineering,43,1.5,0.95,3.24,3.25,3.8,99.54,0
135,3,Engineering,61,7.5,1.27,3.93,2.39,3.75,99.54,0
136,3,Engineering,24,2.0,1.02,3.93,4.04,3.97,99.54,0
137,3,Engineering,44,0.8,0.68,1.12,1.99,4.07,99.54,1
138,3,Engineering,59,2.8,0.98,2.92,4.77,3.8,99.54,0
139,3,Engineering,54,3.9,0.97,3.32,3.18,2.98,99.54,0
140,3,Engineering,34,0.8,1.01,3.26,3.13,3.93,99.54,0
141,3,Maintenance,59,2.7,0.94,3.34,2.21,4.07,99.54,0
142,3,Maintenance,61,4.6,1.08,3.83,3.64,2.96,99.54,0
143,3,Maintenance,58,2.2,1.0,3.11,3.81,4.69,99.54,0
144,3,Maintenance,37,7.1,1.1,4.01,3.28,3.88,99.54,0
145,3,Maintenance,39,2.2,0.87,4.14,3.2,4.0,99.54,0
146,3,Maintenance,49,5.1,1.13,2.49,4.21,3.5,99.54,0
147,3,Maintenance,57,2.0,0.87,3.3,2.96,4.17,99.54,0
148,3,Maintenance,49,8.4,1.2,1.81,2.94,2.49,99.54,0
150,3,Maintenance,39,10.8,1.26,4.05,3.67,3.23,99.54,0
151,3,Maintenance,44,0.8,0.89,2.81,2.82,4.13,99.54,0
152,3,Maintenance,56,5.0,0.91,3.57,4.91,2.97,99.54,0
153,3,Maintenance,32,9.3,1.2,3.81,3.09,4.67,99.54,0
154,3,Maintenance,55,4.9,0.97,2.44,3.52,4.67,99.54,0
155,3,Maintenance,28,5.6,0.94,2.23,2.56,3.94,99.54,0
157,3,Maintenance,33,13.6,1.16,2.42,3.66,3.63,99.54,0
158,3,Maintenance,45,4.9,1.12,3.05,4.06,4.75,99.54,0
159,3,Maintenance,52,5.4,1.22,4.02,3.62,4.11,99.54,0
160,3,Maintenance,37,2.4,0.8,4.36,3.79,4.69,99.54,0
161,3,Maintenance,55,2.0,0.94,3.52,3.99,3.58,99.54,0
163,3,Maintenance,49,8.9,1.12,1.89,2.57,3.64,99.54,0
164,3,Maintenance,55,0.8,0.97,3.54,3.23,3.75,99.54,0
165,3,Maintenance,53,8.3,0.82,2.97,3.21,4.21,99.54,0
166,3,Maintenance,26,1.5,1.09,3.74,3.87,3.96,99.54,0
167,3,Maintenance,49,6.8,1.1,4.74,1.48,2.95,99.54,0
168,3,Maintenance,31,14.5,1.2,2.63,2.6,5.0,99.54,0
169,3,Maintenance,51,0.8,0.83,1.87,3.12,3.2,99.54,0
170,3,Maintenance,53,11.2,1.14,3.66,3.49,3.01,99.54,0
171,3,Maintenance,45,17.4,1.43,2.39,2.98,4.02,99.54,0
172,3,Maintenance,29,3.4,1.18,3.4,3.73,4.96,99.54,0
175,3,Maintenance,33,3.4,0.94,2.94,1.34,2.97,99.54,0
176,3,Maintenance,27,8.3,1.09,3.43,4.1,4.05,99.54,0
177,3,Maintenance,62,1.7,1.03,3.0,3.59,4.14,99.54,0
178,3,Maintenance,29,7.3,1.0,3.87,2.65,3.82,99.54,0
179,3,Maintenance,35,2.0,1.16,2.68,4.38,3.48,99.54,0
180,3,Maintenance,40,9.3,1.03,3.23,2.11,4.38,99.54,0
181,3,Maintenance,45,5.5,1.04,2.92,3.74,3.78,99.54,0
182,3,Maintenance,26,2.2,1.06,4.01,2.89,3.77,99.54,0
183,3,Maintenance,33,3.3,1.08,3.97,4.28,4.67,99.54,0
184,3,Maintenance,38,1.2,0.91,4.73,3.45,3.67,99.54,0
185,3,Maintenance,52,11.5,1.07,3.68,3.38,3.0,99.54,0
186,3,Maintenance,58,6.5,1.16,3.18,2.92,2.52,99.54,0
187,3,Maintenance,44,8.9,0.97,2.34,2.52,3.83,99.54,0
188,3,Maintenance,37,4.2,1.11,3.34,1.46,3.2,99.54,0
189,3,Maintenance,39,13.1,1.17,4.08,2.73,4.04,99.54,0
190,3,Maintenance,35,2.3,0.96,2.37,4.03,3.34,99.54,0
191,3,HSE,49,3.1,0.85,4.32,3.41,2.85,99.54,0
192,3,HSE,28,3.1,0.76,4.08,3.39,4.05,99.54,0
193,3,HSE,61,1.0,1.12,3.3,2.64,4.06,99.54,0
195,3,HSE,59,1.1,0.92,3.84,4.54,4.08,99.54,0
196,3,HSE,44,7.1,1.04,3.16,3.84,2.76,99.54,0
197,3,HSE,35,0.9,0.9,4.63,4.07,4.38,99.54,0
198,3,HSE,56,12.8,1.27,3.88,3.32,3.97,99.54,0
199,3,HSE,61,2.0,0.68,3.36,1.97,3.86,99.54,0
200,3,HSE,26,2.1,0.94,2.94,4.23,3.47,99.54,0
201,3,HSE,29,1.3,1.13,3.44,3.6,2.95,99.54,0
202,3,HSE,32,0.8,0.88,2.95,3.69,3.95,99.54,1
203,3,HSE,44,4.6,1.05,4.83,2.1,4.56,99.54,0
204,3,HSE,36,2.1,1.21,4.2,3.22,3.67,99.54,0
205,3,HSE,44,2.8,1.11,2.69,3.78,4.35,99.54,0
206,3,HSE,51,0.8,0.85,2.92,2.06,3.94,99.54,0
207,3,HSE,43,3.2,0.66,4.36,2.73,4.02,99.54,0
208,3,HSE,46,1.6,0.95,4.89,4.26,3.62,99.54,0
209,3,HSE,42,0.9,0.97,3.0,4.23,3.73,99.54,0
210,3,HSE,57,6.5,1.26,4.19,2.69,3.29,99.54,0
211,3,Projects,40,5.2,0.98,2.35,2.2,2.74,99.54,0
212,3,Projects,28,1.5,0.83,3.39,3.09,5.0,99.54,0
213,3,Projects,61,1.5,1.12,3.99,3.28,4.0,99.54,0
214,3,Projects,51,2.5,0.98,3.84,3.33,3.43,99.54,0
215,3,Projects,28,6.8,0.97,2.57,3.43,3.11,99.54,0
216,3,Projects,55,11.9,1.14,4.58,3.43,3.67,99.54,0
217,3,Projects,38,3.4,1.09,3.7,3.25,4.13,99.54,0
218,3,Projects,35,1.9,0.81,3.07,4.12,3.61,99.54,0
219,3,Projects,57,11.4,1.17,4.41,4.04,3.7,99.54,0
220,3,Projects,42,7.1,1.16,4.51,2.38,5.0,99.54,0
221,3,Projects,32,8.3,0.93,4.66,3.02,4.3,99.54,0
222,3,Projects,39,2.1,1.07,2.02,2.64,4.13,99.54,0
223,3,Projects,29,1.2,0.84,3.09,2.24,3.42,99.54,0
224,3,Projects,30,2.0,1.02,3.34,3.3,3.31,99.54,0
225,3,Projects,55,2.9,0.86,3.83,3.71,2.85,99.54,0
226,3,Projects,33,2.9,1.01,2.23,2.32,3.82,99.54,0
227,3,Projects,45,4.8,1.13,4.06,2.71,3.73,99.54,0
228,3,Projects,52,5.1,1.08,3.13,2.23,2.95,99.54,0
229,3,Projects,48,5.3,1.1,3.79,3.37,4.75,99.54,0
231,3,Projects,34,11.1,1.16,3.69,3.02,3.77,99.54,0
232,3,Projects,28,6.9,1.28,1.99,3.43,3.34,99.54,1
233,3,Projects,29,5.6,1.18,3.66,3.99,2.39,99.54,0
234,3,Projects,32,1.0,0.97,2.81,3.3,3.79,99.54,0
235,3,Projects,54,6.0,0.95,3.51,3.06,2.92,99.54,0
236,3,Projects,55,10.1,1.17,2.38,3.24,3.73,99.54,0
237,3,Projects,46,8.2,1.03,4.57,3.58,3.57,99.54,0
238,3,Projects,43,1.2,0.88,4.0,3.29,5.0,99.54,0
239,3,Projects,37,2.4,1.19,2.97,3.36,3.8,99.54,0
240,3,Projects,34,23.5,1.45,3.55,3.52,3.66,99.54,0
241,3,Projects,36,1.1,0.93,3.27,2.15,3.18,99.54,0
242,3,Projects,45,2.9,0.96,3.22,3.37,3.72,99.54,0
243,3,Projects,60,0.9,0.71,3.11,2.33,4.05,99.54,0
244,3,Projects,54,1.8,0.8,2.62,2.85,3.88,99.54,0
245,3,Projects,52,3.0,1.13,3.72,3.92,3.7,99.54,0
246,3,Commercial,55,4.9,1.09,2.51,3.29,3.45,99.54,0
247,3,Commercial,36,1.9,0.88,2.22,2.74,4.95,99.54,0
249,3,Commercial,48,4.0,0.85,4.15,2.24,3.69,99.54,0
250,3,Commercial,54,1.7,0.99,3.8,2.28,4.2,99.54,0
251,3,Commercial,57,1.8,0.95,4.22,2.66,3.43,99.54,0
252,3,Commercial,34,6.6,1.21,4.85,4.79,3.18,99.54,0
254,3,Commercial,26,2.3,1.02,3.13,3.25,3.02,99.54,0
255,3,Commercial,42,9.3,1.11,3.56,2.41,4.68,99.54,0
256,3,Commercial,25,2.8,0.71,3.99,4.05,4.47,99.54,0
257,3,Commercial,41,1.2,0.94,3.6,3.39,3.62,99.54,0
258,3,Commercial,52,0.8,0.89,2.99,2.89,3.78,99.54,0
259,3,Commercial,36,5.5,1.02,1.99,3.53,3.8,99.54,0
260,3,Commercial,53,1.5,0.66,3.7,3.2,3.9,99.54,0
261,3,Commercial,46,9.2,1.02,4.11,4.06,4.19,99.54,0
262,3,Commercial,56,3.1,1.14,2.9,3.04,4.25,99.54,1
264,3,Commercial,52,1.5,0.89,4.34,2.15,3.01,99.54,0
265,3,Commercial,32,33.3,1.69,4.05,2.75,3.94,99.54,0
266,3,IT,34,1.3,0.94,3.42,3.93,4.04,99.54,0
267,3,IT,47,6.7,1.06,4.29,3.4,3.89,99.54,0
268,3,IT,30,2.9,0.96,4.06,2.81,3.43,99.54,0
271,3,IT,54,31.5,1.86,2.76,2.4,2.51,99.54,0
272,3,IT,24,4.5,0.9,3.03,2.45,3.47,99.54,0
273,3,IT,31,1.9,0.97,2.45,3.22,3.89,99.54,0
274,3,IT,61,14.8,1.26,3.97,1.16,4.51,99.54,0
275,3,IT,47,3.5,1.07,2.4,2.43,4.42,99.54,0
276,3,IT,56,2.9,0.92,3.06,2.49,4.32,99.54,0
280,3,IT,53,0.8,0.73,3.72,2.48,4.34,99.54,0
281,3,IT,61,14.2,1.24,2.89,3.01,3.66,99.54,0
282,3,IT,50,0.8,0.94,3.04,3.76,3.66,99.54,0
283,3,IT,34,1.7,1.03,4.09,1.87,3.93,99.54,0
284,3,IT,32,6.6,1.07,3.55,3.02,3.33,99.54,0
285,3,IT,23,5.2,0.93,2.35,3.47,4.13,99.54,0
286,3,HR,23,9.0,1.17,3.8,3.14,3.48,99.54,0
287,3,HR,62,0.8,0.88,3.68,2.22,4.47,99.54,0
288,3,HR,23,11.2,1.35,2.51,4.44,4.2,99.54,0
289,3,HR,28,0.8,1.08,3.45,2.74,4.15,99.54,0
290,3,HR,60,4.6,0.96,3.48,2.27,2.92,99.54,0
291,3,HR,34,7.4,1.1,4.67,2.85,4.2,99.54,0
292,3,HR,24,3.7,1.04,4.45,2.5,3.98,99.54,0
293,3,HR,37,3.3,1.13,2.42,2.5,4.2,99.54,0
294,3,HR,31,1.0,0.87,4.99,3.46,4.15,99.54,0
295,3,HR,60,16.9,1.25,2.31,4.41,3.96,99.54,1
296,3,HR,43,4.0,1.04,3.5,3.57,3.68,99.54,0
297,3,HR,24,1.6,0.75,3.64,2.3,3.78,99.54,0
298,3,HR,38,4.8,0.97,3.84,2.39,3.9,99.54,0
299,3,HR,62,5.7,1.02,2.97,3.53,3.92,99.54,0
300,3,HR,56,12.6,1.32,4.21,3.81,3.32,99.54,0
301,3,IT,26,0.3,1.03,3.46,4.92,4.64,99.54,0
302,3,Projects,25,0.3,0.88,4.23,4.01,4.43,99.54,0
303,3,HR,23,0.3,0.81,3.66,3.96,3.08,99.54,0
304,3,Operations,59,0.3,1.03,3.09,2.07,3.48,99.54,0
305,3,Operations,32,0.3,0.99,4.1,3.74,4.38,99.54,0
306,3,Engineering,50,0.3,0.94,4.91,3.59,3.52,99.54,0
307,3,Engineering,47,0.2,1.07,3.98,3.6,2.64,99.54,0
308,3,HSE,35,0.2,0.86,3.02,3.26,3.42,99.54,0
309,3,Engineering,33,0.2,0.91,2.57,3.5,5.0,99.54,0
310,3,Commercial,50,0.2,0.82,2.44,4.1,3.33,99.54,0
311,3,HSE,36,0.2,1.0,2.76,2.68,3.33,99.54,0
312,3,Projects,34,0.2,0.94,3.38,3.01,4.08,99.54,0
313,3,Commercial,22,0.2,0.81,4.02,3.51,4.07,99.54,0
314,3,Maintenance,48,0.2,1.17,4.29,3.13,4.63,99.54,0
315,3,Engineering,50,0.2,0.96,4.12,5.0,3.58,99.54,0
316,3,HSE,43,0.1,0.94,2.57,2.9,3.86,99.54,0
317,3,Operations,52,0.1,1.04,1.22,2.5,5.0,99.54,0
318,3,HSE,49,0.1,0.92,4.19,4.49,4.03,99.54,0
319,3,Maintenance,44,0.1,0.76,2.17,2.57,3.09,99.54,0
320,3,Operations,43,0.1,0.68,3.15,2.78,4.71,99.54,0
321,3,HSE,58,0.1,0.96,3.4,2.66,3.9,99.54,0
1,4,Operations,53,12.1,1.34,2.03,2.29,3.88,99.28,0
2,4,Operations,54,0.9,0.89,4.09,3.25,4.48,99.28,0
3,4,Operations,40,1.2,0.92,4.36,3.17,3.69,99.28,0
4,4,Operations,37,9.6,1.12,3.31,3.57,4.02,99.28,0
5,4,Operations,29,3.8,1.18,3.02,2.63,4.17,99.28,0
6,4,Operations,30,2.1,0.84,4.1,3.72,4.13,99.28,0
8,4,Operations,23,1.2,0.92,3.19,2.87,3.42,99.28,0
9,4,Operations,28,1.0,0.9,2.05,2.97,3.9,99.28,0
10,4,Operations,45,5.6,1.11,3.13,3.8,3.69,99.28,0
11,4,Operations,57,2.1,0.9,3.68,3.68,3.54,99.28,0
12,4,Operations,54,7.0,1.08,2.89,2.95,3.57,99.28,0
13,4,Operations,51,2.6,0.93,3.8,3.51,4.2,99.28,0
15,4,Operations,59,15.8,1.36,3.21,3.72,3.24,99.28,0
16,4,Operations,33,1.5,0.95,2.05,3.5,3.94,99.28,0
18,4,Operations,48,1.0,0.95,4.51,3.78,4.01,99.28,0
19,4,Operations,27,14.0,1.18,3.4,2.24,4.18,99.28,0
20,4,Operations,23,27.6,1.57,4.31,4.6,5.0,99.28,0
21,4,Operations,60,2.7,0.79,3.01,2.91,3.43,99.28,0
22,4,Operations,23,8.3,1.13,2.6,2.03,3.51,99.28,0
23,4,Operations,34,3.7,1.17,4.31,2.85,3.09,99.28,0
24,4,Operations,24,2.6,1.12,4.2,2.57,4.36,99.28,0
25,4,Operations,34,11.1,1.16,3.78,2.88,3.06,99.28,0
26,4,Operations,62,5.2,1.19,3.3,3.4,4.58,99.28,0
27,4,Operations,53,14.5,1.42,4.62,3.33,3.07,99.28,0
29,4,Operations,35,2.6,0.93,3.46,3.44,4.64,99.28,0
30,4,Operations,28,10.7,1.0,2.82,2.35,3.27,99.28,0
31,4,Operations,55,4.2,0.89,3.19,2.97,4.4,99.28,0
32,4,Operations,49,6.2,1.02,3.22,3.37,3.91,99.28,0
34,4,Operations,41,21.9,1.58,2.97,2.74,2.51,99.28,0
35,4,Operations,44,12.8,1.15,3.47,1.97,2.92,99.28,0
36,4,Operations,32,5.5,1.04,4.95,2.38,3.58,99.28,0
37,4,Operations,28,2.8,0.87,4.24,3.5,3.57,99.28,0
38,4,Operations,29,2.9,0.94,3.7,2.81,4.08,99.28,0
39,4,Operations,50,3.9,1.04,3.4,2.69,3.99,99.28,0
40,4,Operations,30,2.9,1.25,3.85,2.67,3.13,99.28,0
41,4,Operations,56,0.9,0.88,4.2,3.52,3.13,99.28,0
42,4,Operations,55,7.3,1.09,3.46,3.02,3.89,99.28,0
43,4,Operations,57,4.2,1.0,3.71,2.94,2.75,99.28,0
44,4,Operations,39,1.0,0.83,3.17,3.16,3.17,99.28,0
45,4,Operations,34,6.2,1.21,4.38,3.51,4.85,99.28,0
46,4,Operations,49,5.2,1.02,2.82,3.89,3.09,99.28,0
47,4,Operations,50,15.9,1.4,4.15,4.47,4.24,99.28,0
48,4,Operations,60,1.3,0.8,4.75,3.65,3.38,99.28,0
49,4,Operations,60,4.1,0.87,3.75,4.01,4.17,99.28,0
50,4,Operations,41,5.4,1.07,4.82,1.76,3.45,99.28,0
51,4,Operations,27,3.1,1.14,4.0,2.8,4.29,99.28,0
53,4,Operations,28,15.9,1.23,4.74,2.68,3.31,99.28,0
54,4,Operations,54,2.8,1.04,4.42,3.79,4.13,99.28,0
55,4,Operations,57,17.9,1.28,3.14,3.28,4.59,99.28,1
56,4,Operations,56,11.8,1.03,3.85,3.57,3.97,99.28,0
57,4,Operations,27,2.5,1.04,3.65,3.73,3.94,99.28,0
58,4,Operations,24,2.0,0.95,4.27,2.92,4.11,99.28,0
59,4,Operations,24,0.9,0.9,2.41,2.16,2.4,99.28,0
60,4,Operations,25,8.2,1.11,4.28,4.13,3.76,99.28,0
61,4,Operations,27,2.7,1.1,2.96,2.78,2.91,99.28,0
62,4,Operations,30,7.8,1.27,2.49,3.47,3.18,99.28,0
63,4,Operations,24,21.8,1.37,3.15,2.83,3.16,99.28,0
64,4,Operations,41,4.8,1.03,3.82,4.12,3.59,99.28,0
67,4,Operations,48,6.3,0.91,1.73,2.42,3.52,99.28,0
68,4,Operations,39,1.7,1.0,3.64,2.92,3.63,99.28,0
70,4,Operations,43,11.8,1.26,3.38,3.08,3.33,99.28,0
71,4,Operations,35,6.3,1.18,3.77,3.0,4.07,99.28,0
72,4,Operations,29,3.5,0.81,1.99,2.15,4.62,99.28,0
73,4,Operations,29,11.8,0.93,3.02,4.89,4.06,99.28,0
74,4,Operations,35,10.0,1.01,3.66,3.14,4.27,99.28,0
75,4,Operations,44,2.0,0.94,5.0,2.52,3.27,99.28,0
76,4,Operations,62,2.1,1.06,4.55,3.29,3.95,99.28,0
79,4,Operations,48,12.8,1.24,2.6,3.69,4.2,99.28,0
80,4,Operations,56,7.0,1.22,3.53,2.99,3.35,99.28,0
81,4,Engineering,57,3.0,0.9,3.8,3.24,3.34,99.28,0
82,4,Engineering,36,3.3,0.94,3.76,3.33,2.93,99.28,0
84,4,Engineering,53,5.5,0.77,3.14,2.45,4.23,99.28,1
85,4,Engineering,52,3.9,0.94,4.79,2.34,3.95,99.28,0
86,4,Engineering,52,4.8,0.91,2.39,2.9,3.49,99.28,0
87,4,Engineering,62,20.6,1.32,3.21,4.09,3.42,99.28,0
88,4,Engineering,55,14.1,1.38,2.35,3.58,3.18,99.28,0
89,4,Engineering,50,3.4,0.99,2.36,3.7,3.94,99.28,0
90,4,Engineering,32,1.6,0.9,3.73,2.77,4.08,99.28,0
91,4,Engineering,39,7.7,1.18,1.6,4.33,5.0,99.28,0
92,4,Engineering,34,5.2,1.0,3.39,2.42,4.15,99.28,0
93,4,Engineering,36,3.5,1.16,3.7,2.96,3.71,99.28,0
94,4,Engineering,45,17.3,1.36,4.95,3.08,4.8,99.28,0
95,4,Engineering,25,1.4,0.92,3.56,4.05,3.61,99.28,0
96,4,Engineering,61,3.0,0.88,3.3,2.01,2.83,99.28,0
97,4,Engineering,59,7.2,0.9,3.7,2.7,3.01,99.28,0
98,4,Engineering,35,1.3,1.17,3.7,3.08,4.29,99.28,0
99,4,Engineering,42,4.3,0.95,3.04,3.75,4.7,99.28,0
101,4,Engineering,24,8.0,0.98,3.21,3.98,3.65,99.28,0
103,4,Engineering,39,0.9,0.93,3.56,3.05,3.07,99.28,0
104,4,Engineering,36,4.4,0.94,3.39,3.99,2.43,99.28,0
105,4,Engineering,42,3.3,1.14,3.94,2.4,3.13,99.28,1
106,4,Engineering,51,1.1,0.97,3.7,3.31,4.27,99.28,0
107,4,Engineering,24,1.2,0.78,4.65,2.49,2.68,99.28,0
108,4,Engineering,23,1.5,1.13,3.25,2.57,3.81,99.28,0
109,4,Engineering,59,10.8,1.47,4.45,2.56,4.31,99.28,0
110,4,Engineering,54,5.5,1.19,4.15,3.65,4.0,99.28,0
111,4,Engineering,36,0.9,0.81,4.83,4.41,4.62,99.28,0
112,4,Engineering,58,6.1,1.08,2.66,3.48,3.84,99.28,0
114,4,Engineering,58,6.1,0.96,2.91,2.32,4.11,99.28,0
115,4,Engineering,49,4.2,1.05,4.28,3.92,3.82,99.28,0
116,4,Engineering,47,18.3,1.45,4.42,3.97,3.72,99.28,0
117,4,Engineering,62,8.4,1.14,2.92,3.38,3.5,99.28,0
118,4,Engineering,26,6.0,1.04,3.71,2.4,3.51,99.28,0
119,4,Engineering,30,35.4,1.83,1.64,1.9,3.82,99.28,0
120,4,Engineering,38,6.0,1.04,3.97,4.29,3.12,99.28,0
121,4,Engineering,59,3.1,0.89,4.57,4.49,3.6,99.28,0
122,4,Engineering,62,1.3,1.09,3.47,3.46,5.0,99.28,0
123,4,Engineering,46,3.7,1.07,3.19,3.84,3.82,99.28,0
125,4,Engineering,26,20.5,1.43,4.32,2.26,3.56,99.28,0
126,4,Engineering,41,5.1,1.01,4.03,3.24,2.66,99.28,0
127,4,Engineering,27,5.1,1.01,3.37,3.36,4.37,99.28,0
128,4,Engineering,62,4.4,0.93,4.62,2.9,2.3,99.28,0
129,4,Engineering,56,7.1,1.02,3.46,2.98,4.43,99.28,0
130,4,Engineering,46,14.6,1.26,3.8,3.27,3.71,99.28,0
131,4,Engineering,31,7.0,1.26,2.53,3.25,3.15,99.28,0
132,4,Engineering,30,4.1,1.03,4.39,4.01,4.66,99.28,0
133,4,Engineering,44,4.1,0.82,2.68,3.28,3.46,99.28,0
134,4,Engineering,43,1.6,0.95,3.23,3.25,3.8,99.28,0
135,4,Engineering,61,7.6,1.27,3.94,2.39,3.75,99.28,0
136,4,Engineering,24,2.1,1.02,3.98,4.04,3.97,99.28,0
138,4,Engineering,59,2.9,0.98,2.92,4.77,3.8,99.28,0
139,4,Engineering,54,4.0,0.97,3.34,3.18,2.98,99.28,0
140,4,Engineering,34,0.9,1.01,3.25,3.13,3.93,99.28,0
141,4,Maintenance,59,2.8,0.94,3.31,2.21,4.07,99.28,0
142,4,Maintenance,61,4.7,1.08,3.86,3.64,2.96,99.28,0
143,4,Maintenance,58,2.3,1.0,3.08,3.81,4.69,99.28,0
144,4,Maintenance,37,7.2,1.1,4.03,3.28,3.88,99.28,0
145,4,Maintenance,39,2.3,0.87,4.14,3.2,4.0,99.28,0
146,4,Maintenance,49,5.2,1.13,2.47,4.21,3.5,99.28,0
147,4,Maintenance,57,2.1,0.87,3.28,2.96,4.17,99.28,0
148,4,Maintenance,49,8.5,1.2,1.78,2.94,2.49,99.28,0
150,4,Maintenance,39,10.9,1.26,3.97,3.67,3.23,99.28,0
151,4,Maintenance,44,0.9,0.89,2.83,2.82,4.13,99.28,0
152,4,Maintenance,56,5.1,0.91,3.58,4.91,2.97,99.28,0
153,4,Maintenance,32,9.4,1.2,3.85,3.09,4.67,99.28,0
154,4,Maintenance,55,5.0,0.97,2.41,3.52,4.67,99.28,0
155,4,Maintenance,28,5.7,0.94,2.32,2.56,3.94,99.28,0
157,4,Maintenance,33,13.7,1.16,2.4,3.66,3.63,99.28,0
158,4,Maintenance,45,5.0,1.12,3.01,4.06,4.75,99.28,0
159,4,Maintenance,52,5.5,1.22,3.97,3.62,4.11,99.28,0
160,4,Maintenance,37,2.5,0.8,4.27,3.79,4.69,99.28,0
161,4,Maintenance,55,2.1,0.94,3.6,3.99,3.58,99.28,0
